日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240623,0005,01,京都,日,11,3連複,02―03―04,2000,―,―,0
20240623,0005,02,京都,日,11,3連複,02―04―07,2000,―,―,0
20240623,0005,03,京都,日,11,3連複,02―04―10,2000,―,―,0
20240623,0005,04,京都,日,11,3連複,02―04―12,2000,―,―,0
20240623,0005,05,京都,日,11,3連複,03―04―07,2000,―,―,0
20240623,0005,06,京都,日,11,3連複,03―04―10,2000,―,―,0
20240623,0005,07,京都,日,11,3連複,03―04―12,2000,―,―,0
20240623,0005,08,京都,日,11,3連複,04―07―10,2000,―,―,0
20240623,0005,09,京都,日,11,3連複,04―07―12,2000,―,―,0
20240623,0005,10,京都,日,11,3連複,04―10―12,2000,―,―,0
20240623,0006,01,京都,日,11,馬連,03―04,5000,―,―,0
20240623,0006,02,京都,日,11,馬連,04―12,10000,―,―,0
,,合計,,,,,,35000,,,0
