日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20241012,0001,01,京都,土,2,3連複,02―03―07,6500,的中02―03―07,880,57200
20241012,0001,02,京都,土,2,3連複,02―04―07,6500,―,―,0
20241012,0001,03,京都,土,2,3連単,07→02→03,1000,―,―,0
20241012,0001,04,京都,土,2,3連単,07→02→04,1000,―,―,0
20241012,0001,05,京都,土,2,3連単,07→03→02,100,―,―,0
20241012,0001,06,京都,土,2,3連単,07→03→06,100,―,―,0
20241012,0001,07,京都,土,2,3連単,07→03→08,100,―,―,0
20241012,0001,08,京都,土,2,3連単,07→04→02,100,―,―,0
20241012,0001,09,京都,土,2,3連単,07→04→06,100,―,―,0
20241012,0001,10,京都,土,2,3連単,07→04→08,100,―,―,0
,,合計,,,,,,15600,,,57200
