日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240721,0001,01,小倉,日,11,3連複,03―06―07,100,―,―,0
20240721,0001,02,小倉,日,11,3連複,03―06―11,100,―,―,0
20240721,0001,03,小倉,日,11,3連複,03―06―12,100,―,―,0
20240721,0001,04,小倉,日,11,3連複,03―06―14,100,―,―,0
20240721,0001,05,小倉,日,11,3連複,03―07―11,100,―,―,0
20240721,0001,06,小倉,日,11,3連複,03―07―12,100,―,―,0
20240721,0001,07,小倉,日,11,3連複,03―07―14,100,―,―,0
20240721,0001,08,小倉,日,11,3連複,03―11―12,100,―,―,0
20240721,0001,09,小倉,日,11,3連複,03―11―14,100,―,―,0
20240721,0001,10,小倉,日,11,3連複,03―12―14,100,―,―,0
,,合計,,,,,,1000,,,0
