日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240619,0002,01,浦和,水,11,3連単,07→02→04,1000,―,―,0
20240619,0002,02,浦和,水,11,3連単,07→02→05,10000,―,―,0
20240619,0002,03,浦和,水,11,3連単,07→02→08,2000,―,―,0
20240619,0002,04,浦和,水,11,3連単,07→02→10,1000,―,―,0
20240619,0002,05,浦和,水,11,3連単,07→02→11,2000,―,―,0
20240619,0002,06,浦和,水,11,3連単,07→04→02,100,―,―,0
20240619,0002,07,浦和,水,11,3連単,07→05→02,3000,的中07→05→02,900,27000
20240619,0002,08,浦和,水,11,3連単,07→08→02,1000,―,―,0
20240619,0002,09,浦和,水,11,3連単,07→10→02,100,―,―,0
20240619,0002,10,浦和,水,11,3連単,07→11→02,1500,―,―,0
,,合計,,,,,,21700,,,27000
