日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240508,0001,01,川崎,水,11,3連複,01―04―10,1000,的中01―04―10,4130,41300
20240508,0001,02,川崎,水,11,3連複,01―05―10,500,―,―,0
20240508,0001,03,川崎,水,11,3連複,01―07―10,500,―,―,0
20240508,0001,04,川崎,水,11,3連複,01―10―12,500,―,―,0
20240508,0001,05,川崎,水,11,3連複,04―05―10,1000,―,―,0
20240508,0001,06,川崎,水,11,3連複,04―10―12,1000,―,―,0
20240508,0001,07,川崎,水,11,3連複,05―07―10,1000,―,―,0
20240508,0001,08,川崎,水,11,3連複,05―10―12,1000,―,―,0
20240508,0001,09,川崎,水,11,3連複,07―10―12,1000,―,―,0
20240508,0001,10,川崎,水,11,馬単,10→01,500,―,―,0
20240508,0001,11,川崎,水,11,馬単,10→05,1000,―,―,0
20240508,0001,12,川崎,水,11,馬単,10→12,1000,―,―,0
,,合計,,,,,,10000,,,41300
