日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20241002,0001,01,大井,水,11,馬連,01―10,5000,的中01―10,600,30000
20241002,0001,02,大井,水,11,馬連,01―12,5000,―,―,0
20241002,0001,03,大井,水,11,ワイド,01―10,12000,的中01―10,250,30000
20241002,0001,04,大井,水,11,3連複,01―03―10,1000,―,―,0
20241002,0001,05,大井,水,11,3連複,01―07―10,500,―,―,0
20241002,0001,06,大井,水,11,3連複,01―09―10,1000,―,―,0
20241002,0001,07,大井,水,11,3連複,01―10―12,1500,的中01―10―12,990,14850
20241002,0001,08,大井,水,11,3連単,10→01→03,800,―,―,0
20241002,0001,09,大井,水,11,3連単,10→01→04,1000,―,―,0
20241002,0001,10,大井,水,11,3連単,10→01→07,500,―,―,0
20241002,0001,11,大井,水,11,3連単,10→01→09,700,―,―,0
20241002,0001,12,大井,水,11,3連単,10→01→12,1000,―,―,0
,,合計,,,,,,30000,,,74850
